30.0042,-95.4061,0,0
30.0209,-95.3786,0,0
29.7125,-95.3938,0,2
29.3709,-98.556,0,2
26.3008,-98.5583,0,0
32.8982,-97.0404,0,0
29.5386,-95.1453,0,0
32.8982,-97.0404,0,0
33.9443,-98.674,0,1
31.6599,-94.5721,0,1
30.0684,-94.1359,0,0
29.5988,-95.4843,0,1
29.971,-95.5045,0,0
32.4359,-99.7913,0,0
32.8982,-97.0404,0,0
31.7126,-98.9846,0,1
29.4934,-98.6874,2,0
32.8982,-97.0404,0,0
32.8982,-97.0404,0,0
32.7265,-97.2372,1,0
29.7236,-95.3551,0,0
32.8982,-97.0404,0,0
29.4128,-98.561,0,1
32.8982,-97.0404,0,0
32.8982,-97.0404,0,0
29.7318,-95.3763,0,1
29.3323,-98.5131,0,1
32.8623,-97.6038,2,0
29.835,-95.7039,0,1
31.056,-97.4645,0,0
30.6777,-97.5925,3,2
34.4238,-100.21,0,1
32.2337,-96.4661,1,0
29.6958,-95.3038,1,0
32.5888,-96.6521,0,1
32.4679,-94.6222,0,1
29.9872,-95.3477,0,0
29.5217,-98.4767,0,0
32.8982,-97.0404,0,0
31.9371,-102.208,0,0
30.0002,-95.5436,1,0
32.7287,-97.4145,0,1
33.6499,-101.819,0,0
27.5881,-98.1892,0,0
29.5217,-98.4767,0,0
33.1956,-101.252,0,0
31.0811,-97.3327,0,1
32.6931,-97.6432,1,0
29.616,-95.2853,1,0
29.6958,-95.3038,1,0
30.2093,-97.6529,0,0
32.4857,-94.7394,0,0
31.8472,-102.366,0,0
31.5873,-94.6371,0,1
32.8982,-97.0404,0,0
27.7285,-97.4396,1,0
29.9872,-95.3477,0,0
33.0585,-97.0359,0,0
29.4401,-98.5444,1,3
27.6626,-97.1844,0,0
29.5217,-98.4767,0,0
32.1793,-98.2213,2,0
29.7025,-98.0962,0,1
31.5252,-97.1807,1,0
29.3637,-98.5612,1,0
27.715,-97.3649,0,0
32.8982,-97.0404,0,0
32.3002,-95.3122,0,1
29.5217,-98.4767,0,0
29.8468,-95.2786,0,1
32.8982,-97.0404,0,0
27.7705,-97.4267,2,0
32.7878,-96.7999,0,0
27.6629,-97.3526,1,0
29.5009,-98.3566,0,0
32.6527,-97.0646,0,2
29.6646,-95.4676,1,0
31.5922,-94.6743,0,0
29.6417,-95.5722,0,1
29.469,-98.5285,0,0
29.9872,-95.3477,0,0
32.8205,-96.6319,1,0
29.9872,-95.3477,0,0
32.841,-96.8486,0,0
32.8982,-97.0404,0,0
29.9954,-95.4266,0,1
29.5388,-98.4345,0,2
29.6578,-95.2767,0,0
31.7591,-106.48,1,0
30.2093,-97.6529,0,0
29.4405,-98.5347,0,2
29.469,-98.5285,1,0
32.0388,-102.078,0,2
32.745,-96.6698,0,1
31.8209,-106.456,1,0
33.2218,-97.1177,0,1
29.9872,-95.3477,0,0
31.2846,-97.2581,1,0
35.2204,-101.701,0,0
35.206,-101.841,0,0
29.4715,-98.4918,1,0
32.6433,-97.3283,1,0
31.8314,-105.954,0,2
31.1274,-97.9117,0,0
33.6499,-101.819,0,0
29.6578,-95.2767,0,0
30.2093,-97.6529,0,0
29.9872,-95.3477,0,0
29.9872,-95.3477,0,0
29.9872,-95.3477,0,0
32.8982,-97.0404,0,0
32.8982,-97.0404,0,0
27.7232,-97.4025,0,1
32.5435,-97.3133,2,0
30.2093,-97.6529,0,0
31.3682,-94.5959,0,2
32.8199,-97.1003,1,1
30.0459,-94.0947,1,0
31.1195,-97.7255,0,0
32.8932,-97.5371,0,1
33.1977,-97.1333,2,2
29.3812,-98.4756,0,2
30.1634,-94.8106,1,0
32.4461,-96.1405,1,0
29.6809,-95.2922,0,2
27.7176,-97.4494,0,1
29.6623,-95.2767,0,1
32.7878,-96.7999,0,0
29.6578,-95.2767,0,0
29.6578,-95.2767,0,0
30.4058,-94.2889,1,0
32.4277,-95.3202,1,0
29.5217,-98.4767,0,0
29.9872,-95.3477,0,0
32.3618,-95.3984,0,0
32.8982,-97.0404,0,0
32.8982,-97.0404,0,0
33.2896,-97.6982,0,1
32.9411,-97.137,0,0
32.581,-97.3399,0,3
29.6578,-95.2767,0,0
29.7068,-95.5306,0,0
27.5144,-99.4994,0,0
32.3847,-94.886,0,1
30.2093,-97.6529,0,0
30.2093,-97.6529,0,0
29.9872,-95.3477,0,0
35.2204,-101.701,0,0
30.6504,-96.3226,0,0
29.7654,-95.3663,1,0
29.9975,-94.8654,1,0
32.8982,-97.0404,0,0
29.4529,-98.6371,0,0
30.3843,-96.0657,1,0
29.1353,-98.5778,0,1
27.7126,-97.3808,0,0
35.1909,-101.841,0,0
33.5561,-101.851,0,1
29.5748,-95.6424,0,0
30.1813,-94.0113,0,1
31.056,-97.4645,0,1
30.2093,-97.6529,0,0
29.2925,-94.7881,0,0
27.7123,-97.4276,0,1
30.9634,-97.5169,0,0
30.595,-96.341,0,0
29.8563,-95.4732,0,0
32.6799,-96.6111,1,3
32.8982,-97.0404,0,0
30.0934,-94.1458,0,1
31.111,-97.7365,1,0
31.443,-100.457,0,0
29.9872,-95.3477,0,0
33.9613,-98.4934,0,0
28.9554,-95.3697,0,1
29.8853,-95.4686,1,1
29.8833,-95.4669,1,1
28.9553,-95.3685,0,1
33.5481,-101.836,0,0
27.7571,-97.4481,0,0
29.87,-95.3826,0,3
33.0131,-96.994,0,0
31.8945,-102.298,0,0
30.0893,-95.624,0,0
29.3904,-98.431,0,1
29.9872,-95.3477,0,0
32.3618,-95.3984,0,0
32.6648,-97.2065,0,1
31.886,-102.357,0,0
32.9773,-97.1519,0,0
31.799,-106.396,0,0
27.696,-97.368,0,1
35.206,-101.841,0,0
32.4745,-94.7334,0,1
32.8982,-97.0404,0,0
29.9872,-95.3477,0,0
29.6578,-95.2767,0,0
29.7084,-95.2199,1,0
29.0345,-95.4281,0,0
35.0446,-102.222,0,2
29.9302,-95.3398,0,0
32.8982,-97.0404,0,0
30.0732,-95.5168,0,0
29.9872,-95.3477,0,0
29.6135,-95.2145,0,1
35.2047,-101.878,1,0
29.4178,-98.6623,2,0
35.2092,-101.869,0,0
32.4071,-96.063,0,1
32.9057,-97.1434,1,0
32.8104,-97.3344,0,1
32.841,-96.8486,0,0
33.6499,-101.819,0,0
29.9872,-95.3477,0,0
32.8056,-96.9764,0,1
32.3855,-94.7584,1,0
29.6613,-95.698,0,1
29.4214,-98.4608,5,2
32.8982,-97.0404,0,0
29.3648,-98.4404,1,0
29.7785,-95.4126,1,1
35.206,-101.841,0,0
30.6455,-97.6496,0,0
29.6846,-95.5133,0,0
29.9872,-95.3477,0,0
32.8982,-97.0404,0,0
26.5378,-99.1349,0,1
29.5968,-95.7301,0,0
32.4954,-94.7478,0,1
29.9872,-95.3477,0,0
32.28,-96.0943,1,0
33.5776,-102.369,0,1
30.2712,-94.2332,1,0
30.1673,-97.79,0,1
35.1994,-101.816,0,0
33.0253,-97.1046,0,0
30.269,-95.3299,0,0
30.2093,-97.6529,0,0
30.1069,-95.2339,1,0
29.5217,-98.4767,0,0
32.841,-96.8486,0,0
30.2093,-97.6529,0,0
29.6578,-95.2767,0,0
32.8982,-97.0404,0,0
32.6847,-97.2956,0,0
30.2093,-97.6529,0,0
31.7943,-95.1665,0,1
29.5651,-95.7775,1,1
29.9872,-95.3477,0,0
32.7462,-97.3295,0,1
32.473,-94.737,0,1
33.4563,-97.81,0,2
35.2253,-101.819,0,0
35.1909,-101.849,0,0
32.841,-96.8486,0,0
32.841,-96.8486,0,0
30.0168,-95.444,1,0
29.7676,-95.6357,1,0
29.9558,-95.5444,0,0
29.9872,-95.3477,0,0
29.5217,-98.4767,0,0
29.9872,-95.3477,0,0
32.3347,-96.6189,1,0
32.8982,-97.0404,0,0
30.2093,-97.6529,0,0
32.841,-96.8486,0,0
32.8982,-97.0404,0,0
29.9604,-99.0969,0,1
31.4757,-100.45,0,1
29.7037,-95.6209,0,1
31.7617,-94.079,0,0
27.7063,-97.3668,0,0
29.5217,-95.1915,0,0
30.6333,-97.678,0,0
31.8458,-102.36,1,0
29.6578,-95.2767,0,0
35.2058,-101.89,0,0
31.5488,-97.1243,0,1
29.9872,-95.3477,0,0
31.5488,-97.1243,0,1
32.6889,-96.7842,0,1
31.5488,-97.1243,0,1
34.0737,-102.534,1,0
27.8189,-97.5477,1,0
29.3529,-98.5466,0,0
32.8982,-97.0404,0,0
29.683,-95.6837,0,2
31.4308,-97.2024,0,0
27.6892,-97.3635,1,0
27.7028,-97.3731,0,0
32.9095,-96.7219,0,2
26.2146,-97.6758,0,0
29.679,-95.4374,1,1
31.8472,-102.366,0,0
32.6758,-96.7617,0,1
32.4147,-99.6803,0,0
30.2446,-97.8883,0,1
28.4059,-97.7511,0,0
33.7871,-97.7113,0,1
29.5124,-98.3614,1,0
29.6758,-95.2654,1,0
32.5622,-95.8594,0,1
32.0027,-97.3646,0,1
32.8982,-97.0404,0,0
32.6504,-97.3681,1,0
32.8982,-97.0404,0,0
29.4056,-98.4565,0,0
32.8982,-97.0404,0,0
32.841,-96.8486,0,0
32.841,-96.8486,0,0
29.432,-98.5253,1,0
32.8982,-97.0404,1,0
32.8998,-97.0403,1,0
32.8982,-97.0404,0,0
33.6505,-95.5411,1,0
32.7462,-97.3295,0,0
31.9371,-102.208,0,0
25.9604,-97.5145,0,0
27.795,-97.3989,0,0
29.9872,-95.3477,0,0
35.1576,-101.902,0,0
29.6723,-95.3014,0,0
32.8982,-97.0404,0,0
32.8245,-97.3213,1,0
27.7359,-97.4083,0,0
31.4158,-97.7123,0,2
29.6972,-95.4048,1,1
27.7056,-97.3783,0,0
29.6578,-95.2767,0,0
27.684,-97.3811,1,0
32.5144,-94.7752,1,0
29.4694,-98.5595,0,1
31.9371,-102.208,0,0
32.8982,-97.0404,0,0
29.6312,-95.5106,1,0
32.8982,-97.0404,0,0
26.2146,-97.6758,0,0
29.6962,-98.1106,0,0
32.762,-97.2241,1,0
32.8881,-97.0374,0,0
29.7081,-95.2111,0,0
27.7116,-97.4049,0,0
29.6599,-95.3556,1,3
32.8671,-96.614,0,1
28.8569,-98.7127,0,1
29.9872,-95.3477,0,0
29.9321,-95.3057,0,1
29.9872,-95.3477,0,0
29.6578,-95.2767,0,0
29.8854,-95.6331,0,1
31.081,-97.7688,0,0
29.9819,-95.4024,0,1
29.9963,-95.4812,0,1
31.7383,-106.323,1,0
29.3745,-98.6094,0,1
29.8594,-95.1328,1,0
35.2096,-101.828,0,0
32.841,-96.8486,0,0
29.6578,-95.2767,0,0
29.7654,-95.3663,0,0
32.8982,-97.0404,0,0
32.8982,-97.0404,0,0
31.1686,-94.3904,0,0
29.9206,-95.405,0,2
27.7774,-97.5023,0,0
29.5217,-98.4767,0,0
32.8982,-97.0404,0,0
29.5846,-97.96,0,0
32.9213,-96.7147,0,1
29.6578,-95.2767,0,0
29.9872,-95.3477,0,0
29.5631,-98.2053,0,0
31.0245,-96.4928,0,1
29.5096,-98.3083,3,0
29.4749,-98.0842,0,0
29.6578,-95.2767,0,0
29.298,-94.8115,0,0
27.7183,-97.4008,0,0
27.7169,-97.3879,0,0
30.2685,-97.7431,0,0
29.9872,-95.3477,0,0
29.6578,-95.2767,0,0
31.9371,-102.208,0,0
31.1906,-97.47,0,1
29.9547,-95.5512,1,0
31.6495,-96.2941,0,2
32.841,-96.8486,0,0
31.1195,-97.7255,0,0
30.5154,-96.6873,0,1
32.841,-96.8486,0,0
29.6578,-95.2767,0,0
29.5217,-98.4767,0,0
30.2093,-97.6529,0,0
30.2093,-97.6529,0,0
31.101,-97.7494,0,1
35.5533,-100.954,1,0
27.7466,-97.409,0,0
29.5217,-98.4767,0,0
29.9872,-95.3477,0,0
29.9872,-95.3477,0,0
29.5217,-98.4767,0,0
30.8742,-96.973,0,0
32.3241,-95.2959,0,0
29.8437,-95.4554,0,1
31.7982,-95.1432,1,0
29.7654,-95.3663,0,2
32.841,-96.8486,0,0
35.2241,-101.837,1,0
29.5131,-98.5357,2,1
30.2093,-97.6529,0,0
30.1974,-97.6663,0,0
29.9639,-94.0413,0,1
29.9872,-95.3477,0,0
29.5217,-98.4767,0,0
26.3069,-98.15,0,1
35.2019,-101.896,0,0
29.9872,-95.3477,0,0
33.0079,-95.717,1,0
30.8408,-95.1022,3,1
31.8474,-106.196,1,0
29.5437,-95.1033,0,0
32.3102,-95.2702,1,0
32.8982,-97.0404,0,0
32.8982,-97.0404,0,0
32.8982,-97.0404,0,0
29.7108,-95.6429,0,1
27.5456,-99.4551,0,0
29.9872,-95.3477,0,0
29.771,-95.2139,1,0
29.9483,-95.3889,0,3
31.8565,-102.407,0,0
32.8982,-97.0404,0,0
29.6578,-95.2767,0,0
31.1021,-97.7463,0,0
27.8714,-97.6175,0,0
27.7774,-97.5023,0,0
29.6578,-95.2767,0,0
29.6731,-95.6769,0,0
29.5471,-95.1898,0,0
32.6709,-97.0487,1,0
32.8982,-97.0404,0,0
35.2014,-101.849,0,0
30.344,-97.8102,0,0
30.2093,-97.6529,0,0
29.6928,-95.2676,0,1
32.8982,-97.0404,0,0
27.4787,-99.4505,0,0
30.6706,-97.6869,0,0
29.4271,-98.5271,0,1
30.8434,-96.9843,2,1
35.2265,-101.829,1,0
35.2204,-101.701,0,0
31.7769,-95.6458,0,0
29.8458,-95.403,0,0
29.4781,-98.3528,0,0
29.6872,-95.2064,0,1
28.2397,-97.6988,0,0
32.1964,-95.583,1,0
28.9478,-95.3651,0,0
32.5155,-97.4893,0,1
32.8749,-97.0143,0,0
29.9825,-97.6599,0,0
30.2341,-95.1641,2,0
29.43,-95.213,0,1
29.9872,-95.3477,0,0
27.681,-97.3947,0,0
29.64,-95.2528,1,0
31.1326,-97.6855,0,0
29.5217,-98.4767,0,0
31.7952,-95.6323,0,1
30.6649,-97.9225,0,0
32.8749,-97.0143,0,0
30.5319,-97.6714,0,0
27.8109,-97.4711,0,0
32.3749,-94.7094,0,0
29.8097,-95.1981,0,0
35.17,-101.849,0,0
28.7062,-100.484,0,0
32.8749,-97.0143,0,0
27.7774,-97.5023,0,0
29.9872,-95.3477,0,0
31.0978,-97.7021,0,0
33.4318,-94.0655,0,1
32.8749,-97.0143,0,0
32.8749,-97.0143,0,0
31.799,-106.396,0,0
27.7257,-97.406,0,0
27.8317,-97.3812,1,0
25.907,-97.5187,1,0
35.2233,-101.864,0,0
31.7626,-106.296,0,1
27.6504,-97.3636,0,0
27.8998,-97.1481,0,0
29.9488,-95.4154,0,1
33.4302,-94.0469,1,0
32.9397,-102.574,0,0
35.206,-101.841,0,0
27.7828,-97.4258,0,0
29.654,-95.2766,0,0
29.7155,-95.6059,1,0
29.9884,-95.3386,0,0
29.9884,-95.3386,0,0
29.9884,-95.3386,0,0
29.835,-95.36,1,1
32.8982,-97.0404,0,0
32.8982,-97.0404,0,0
32.7926,-96.6266,1,0
29.6336,-95.4502,0,2
31.9371,-102.208,0,0
29.9884,-95.3386,0,0
35.2179,-101.705,0,0
29.7654,-95.3663,0,1
30.1425,-97.8506,0,0
31.0961,-97.7835,0,1
32.8881,-97.0374,0,0
29.9884,-95.3386,0,0
29.748,-95.7887,1,0
32.7462,-97.3295,0,0
32.8749,-97.0144,0,0
32.8749,-97.0144,0,0
32.5774,-97.1321,0,0
27.6267,-97.3155,0,0
32.9336,-102.57,0,0
32.8749,-97.0144,0,0
32.8749,-97.0144,0,0
29.4381,-98.5212,0,1
32.8749,-97.0144,0,0
32.8749,-97.0144,0,0
32.841,-96.8486,0,0
31.7122,-98.9954,0,1
30.198,-97.809,0,1
30.2093,-97.6529,0,0
33.4411,-94.0704,1,0
30.2738,-97.7617,0,0
27.7486,-97.4469,1,0
29.7762,-95.7355,1,1
30.2021,-97.6668,0,0
32.5883,-97.164,0,0
30.2132,-97.684,1,0
32.6921,-95.412,0,0
31.0822,-97.6621,1,1
30.2021,-97.6668,0,0
27.7762,-97.4111,1,0
32.583,-97.1637,0,0
32.0758,-94.3447,0,1
32.841,-96.8486,0,0
33.3425,-94.0924,1,0
29.4627,-95.358,0,0
27.7647,-97.411,0,0
32.841,-96.8486,0,0
31.6945,-106.341,0,1
30.0398,-94.1893,0,1
29.7596,-95.3527,0,1
27.7881,-97.4336,0,0
32.8749,-97.0144,0,0
29.6726,-95.3668,1,0
29.6968,-95.6483,1,0
29.7604,-95.3698,0,1
29.6578,-95.2767,0,0
32.8749,-97.0144,0,0
29.9872,-95.3477,0,0
32.841,-96.8486,0,0
32.8354,-97.223,0,0
32.5822,-97.1653,0,0
29.4179,-98.6632,2,0
32.8749,-97.0144,0,0
27.7774,-97.5023,0,0
32.5804,-97.1632,0,0
30.5873,-96.3094,2,1
32.9599,-96.6388,1,2
29.5909,-95.0456,0,0
32.6383,-97.3315,0,0
29.5217,-98.4767,0,0
32.841,-96.8486,0,0
29.4223,-98.537,0,1
32.5733,-97.0648,0,0
32.5725,-97.0728,0,0
32.5595,-97.0641,0,0
32.6662,-97.421,0,1
31.1195,-97.7255,0,0
32.9458,-97.1305,0,0
29.6578,-95.2767,0,0
29.4126,-95.2553,0,0
30.2093,-97.6529,0,0
29.9872,-95.3477,0,0
32.841,-96.8486,0,0
29.5217,-98.4767,0,0
29.9872,-95.3477,0,0
29.9872,-95.3477,0,0
30.7064,-97.7664,0,3
29.5766,-95.6221,0,0
32.5356,-94.35,0,0
32.8749,-97.0144,0,0
32.8749,-97.0144,0,0
29.9872,-95.3477,0,0
32.841,-96.8486,0,0
32.6614,-97.3954,0,1
27.795,-97.3989,0,0
27.7774,-97.5023,0,0
29.9872,-95.3477,0,0
32.841,-96.8486,0,0
29.9053,-96.6826,0,0
32.5961,-97.1131,0,0
32.8749,-97.0144,0,0
32.8749,-97.0144,0,0
32.841,-96.8486,0,0
34.2225,-102.724,1,0
32.7878,-96.7999,0,0
29.6806,-95.6013,0,1
32.841,-96.8486,0,0
29.8818,-95.3445,1,0
32.8444,-96.8497,0,0
31.7576,-106.494,0,0
29.2506,-94.8542,1,0
29.6578,-95.2767,0,0
32.8749,-97.0144,0,0
33.6565,-101.822,0,0
29.8693,-95.4124,0,2
32.8749,-97.0144,0,0
29.9872,-95.3477,0,0
32.5824,-97.0702,0,0
27.8853,-97.6793,0,1
32.4147,-99.6803,0,0
29.7147,-95.68,0,1
31.4629,-97.1215,0,1
31.9371,-102.208,0,0
29.7231,-95.6881,0,1
32.8749,-97.0144,0,0
32.841,-96.8486,0,0
31.1284,-94.4027,0,0
31.6199,-97.0802,1,0
33.2493,-94.9767,1,0
31.5381,-97.1039,0,0
29.7127,-95.3203,0,1
32.8748,-97.0144,0,0
30.2093,-97.6529,0,0
31.799,-106.396,0,0
30.0802,-94.1266,1,2
31.6004,-97.1056,0,0
30.2093,-97.6529,0,0
30.3068,-97.6697,1,0
29.6578,-95.2767,0,0
29.5034,-98.5136,0,1
30.3883,-95.6963,0,0
29.9872,-95.3477,0,0
32.841,-96.8486,0,0
30.3883,-95.6963,0,0
29.642,-95.5278,0,0
29.9872,-95.3477,0,0
29.6578,-95.2767,0,0
31.799,-106.396,0,0
30.425,-95.5155,0,0
29.5566,-95.5852,0,0
32.8399,-97.2961,0,2
30.2093,-97.6529,0,0
29.9872,-95.3477,0,0
33.098,-98.58,1,0
29.4507,-98.555,0,0
